mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	tempo_visible	slur	crescendo_line
94	92	552	552	0.5	5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	1474						
94	92	1105/2	1105/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	1475						
95	93	553	553	3.0	0	0	Chord	12/8	1	1	3/4		1/2	3/2	1476						
95	93	556	556	3.0	3/4	3/4	Chord	12/8	1	1	3/4		1/2	3/2	1477	ornamentTrill					
95	93	553	553	0.5	0	0	Chord	12/8	2	1	1/8		1/8	1	1478						
95	93	1107/2	1107/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8		1/8	1	1479						
95	93	554	554	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	1480						
95	93	1109/2	1109/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	1481						
95	93	555	555	0.5	1/2	1/2	Chord	12/8	2	1	1/8		1/8	1	1482						
95	93	1111/2	1111/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	1483						
95	93	556	556	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	1484						
95	93	1113/2	1113/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	1485						
95	93	557	557	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	1486						
95	93	1115/2	1115/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	1487						
95	93	558	558	0.5	5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	1488						
95	93	1117/2	1117/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	1489						
96	94	559	559	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	1490						
96	94	1123/2	1123/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1491						
96	94	562	562	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	1492						
96	94	563	563	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1493						
96	94	1127/2	1127/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	1494						
96	94	1129/2	1129/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1495						
96	94	559	559	0.5	0	0	Chord	12/8	2	1	1/8		1/8	1	1496						
96	94	1119/2	1119/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8		1/8	1	1497						
96	94	560	560	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	1498						
96	94	1121/2	1121/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	1499						
96	94	561	561	0.5	1/2	1/2	Chord	12/8	2	1	1/8		1/8	1	1500						
96	94	1123/2	1123/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	1501						
96	94	562	562	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	1502						
96	94	1125/2	1125/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	1503						
96	94	563	563	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	1504						
96	94	1127/2	1127/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	1505						
96	94	564	564	0.5	5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	1506						
96	94	1129/2	1129/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	1507						
97	95	565	565	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	1508						
97	95	1135/2	1135/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1509						
97	95	568	568	1.0	3/4	3/4	Chord	12/8	1	1	1/4		1/4	1	1510						
97	95	569	569	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1511						
97	95	1139/2	1139/2	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	1512						
97	95	1141/2	1141/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1513						
97	95	565	565	0.5	0	0	Chord	12/8	2	1	1/8		1/8	1	1514						
97	95	1131/2	1131/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8		1/8	1	1515						
97	95	566	566	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	1516						
97	95	1133/2	1133/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	1517						
97	95	567	567	0.5	1/2	1/2	Chord	12/8	2	1	1/8		1/8	1	1518						
97	95	1135/2	1135/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	1519						
97	95	568	568	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	1520						
97	95	1137/2	1137/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	1521						
97	95	569	569	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	1522						
97	95	1139/2	1139/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	1523						
97	95	570	570	0.5	5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	1524						
97	95	1141/2	1141/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	1525						
98	96	571	571	1.5	0	0	Chord	12/8	1	1	3/8		1/4	3/2	1526						
98	96	1145/2	1145/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1527						
98	96	573	573	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1528						
98	96	1147/2	1147/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1529						
98	96	574	574	1.5	3/4	3/4	Chord	12/8	1	1	3/8		1/4	3/2	1530						
98	96	1151/2	1151/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	1531						
98	96	576	576	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	1532						
98	96	1153/2	1153/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1533						
98	96	571	571	0.5	0	0	Chord	12/8	2	1	1/8		1/8	1	1534						
98	96	1143/2	1143/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8		1/8	1	1535						
98	96	572	572	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	1536						
98	96	1145/2	1145/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	1537						
98	96	573	573	0.5	1/2	1/2	Chord	12/8	2	1	1/8		1/8	1	1538						
98	96	1147/2	1147/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	1539						
98	96	574	574	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	1540						
98	96	1149/2	1149/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	1541						
98	96	575	575	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	1542						
98	96	1151/2	1151/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	1543						
98	96	576	576	0.5	5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	1544						
98	96	1153/2	1153/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	1545						
99	97	577	577	3.0	0	0	Chord	12/8	1	1	3/4		1/2	3/2	1546						
99	97	580	580	3.0	3/4	3/4	Chord	12/8	1	1	3/4		1/2	3/2	1547	ornamentTrill					
99	97	577	577	0.5	0	0	Chord	12/8	2	1	1/8		1/8	1	1548						
99	97	1155/2	1155/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8		1/8	1	1549						
99	97	578	578	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	1550						
99	97	1157/2	1157/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	1551						
99	97	579	579	0.5	1/2	1/2	Chord	12/8	2	1	1/8		1/8	1	1552						
99	97	1159/2	1159/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	1553						
99	97	580	580	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	1554						
99	97	1161/2	1161/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	1555						
99	97	581	581	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	1556						
99	97	1163/2	1163/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	1557						
99	97	582	582	0.5	5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	1558						
99	97	1165/2	1165/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	1559						
100	98	583	583	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	1560						
100	98	585	585	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1561						
100	98	1171/2	1171/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1562						
100	98	586	586	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	1563						
100	98	1173/2	1173/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	1564						
100	98	587	587	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1565						
100	98	1175/2	1175/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	1566						
100	98	588	588	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	1567						
100	98	1177/2	1177/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1568						
100	98	583	583	1.0	0	0	Chord	12/8	2	1	1/4		1/4	1	1569						
100	98	1169/2	1169/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4		1/4	1	1570						
100	98	586	586	1.0	3/4	3/4	Chord	12/8	2	1	1/4		1/4	1	1571						
100	98	1175/2	1175/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4		1/4	1	1572						
101	99	589	589	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	1573						
101	99	591	591	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1574						
101	99	1183/2	1183/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1575						
101	99	592	592	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	1576						
101	99	1185/2	1185/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	1577						
101	99	593	593	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1578						
101	99	1187/2	1187/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	1579						
101	99	594	594	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	1580						
101	99	1189/2	1189/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1581						
101	99	589	589	1.0	0	0	Chord	12/8	2	1	1/4		1/4	1	1582						
101	99	1181/2	1181/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4		1/4	1	1583						
101	99	592	592	1.0	3/4	3/4	Chord	12/8	2	1	1/4		1/4	1	1584						
101	99	1187/2	1187/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4		1/4	1	1585						
102	100	595	595	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	1586						
102	100	1193/2	1193/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	1587						
102	100	597	597	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	1588						
102	100	1195/2	1195/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	1589						
102	100	598	598	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	1590						
102	100	1197/2	1197/2	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	1591						
102	100	599	599	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	1592						
102	100	1199/2	1199/2	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	1593						
102	100	600	600	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	1594						
102	100	1201/2	1201/2	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	1595						
102	100	595	595	1.0	0	0	Chord	12/8	2	1	1/4		1/4	1	1596						
102	100	1193/2	1193/2	1.0	3/8	3/8	Chord	12/8	2	1	1/4		1/4	1	1597						
102	100	598	598	1.0	3/4	3/4	Chord	12/8	2	1	1/4		1/4	1	1598						
102	100	1199/2	1199/2	1.0	9/8	9/8	Chord	12/8	2	1	1/4		1/4	1	1599						
103	101	601	601	3.0	0	0	Chord	12/8	1	1	3/4		1/2	3/2	1600					15	
103	101	604	604	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	1601						
103	101	601	601	3.0	0	0	Chord	12/8	2	1	3/4		1/2	3/2	1602					16	
103	101	604	604	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	1603						
