mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	tempo_visible	slur
98	98	388	388	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	1395						
98	98	389	389	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	1396						
98	98	1168/3	1168/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	1397						
98	98	1169/3	1169/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	1398						
98	98	388	388	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	1399						
98	98	1165/3	1165/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	1400						
98	98	1166/3	1166/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	1401						
98	98	389	389	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	1402						
98	98	1168/3	1168/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	1403						
98	98	1169/3	1169/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	1404						
98	98	390	390	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	1405						
98	98	1171/3	1171/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	1406						
98	98	1172/3	1172/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	1407						
98	98	391	391	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	1408						
98	98	1174/3	1174/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	1409						
98	98	1175/3	1175/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	1410						
99	99	392	392	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1411						
99	99	1177/3	1177/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	1412						
99	99	1178/3	1178/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	1413						
99	99	393	393	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1414						
99	99	1180/3	1180/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1415						
99	99	1181/3	1181/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1416						
99	99	394	394	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1417						
99	99	1183/3	1183/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1418						
99	99	1184/3	1184/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1419						
99	99	395	395	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1420						
99	99	1186/3	1186/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1421						
99	99	1187/3	1187/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1422						
99	99	392	392	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1423						
99	99	393	393	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1424						
99	99	395	395	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1425						
100	100	396	396	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1426						
100	100	1189/3	1189/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	1427						
100	100	1190/3	1190/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	1428						
100	100	397	397	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1429						
100	100	1192/3	1192/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1430						
100	100	1193/3	1193/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1431						
100	100	398	398	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1432						
100	100	1195/3	1195/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1433						
100	100	1196/3	1196/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1434						
100	100	399	399	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1435						
100	100	1198/3	1198/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1436						
100	100	1199/3	1199/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1437						
100	100	396	396	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1438						
100	100	399	399	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1439						
101	101	400	400	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1440						
101	101	1201/3	1201/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	1441						
101	101	1202/3	1202/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	1442						
101	101	401	401	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1443						
101	101	1204/3	1204/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1444						
101	101	1205/3	1205/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1445						
101	101	402	402	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16	1/16	1	1446						
101	101	402	402	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16	1/16	1	1447						
101	101	402	402	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	1448		ornamentTrill				
101	101	400	400	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1449						
101	101	401	401	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1450						
101	101	402	402	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1451						
101	101	403	403	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1452						
102	102	404	404	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1453						
102	102	1213/3	1213/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	1454						
102	102	1214/3	1214/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	1455						
102	102	405	405	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1456						
102	102	1216/3	1216/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1457						
102	102	1217/3	1217/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1458						
102	102	406	406	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1459						
102	102	404	404	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1460						
102	102	405	405	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1461						
102	102	406	406	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1462						
103	103	408	408	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	1463		ornamentTrill				
103	103	819/2	819/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1464						
103	103	1639/4	1639/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1465						
103	103	410	410	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1466						
103	103	411	411	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1467						
103	103	408	408	0.0	0	0	Dynamic	4/4	2	1	0					p					
103	103	408	408	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1468						
103	103	817/2	817/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1469						
103	103	409	409	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1470						
103	103	819/2	819/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1471						
103	103	410	410	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1472						
103	103	821/2	821/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1473						
103	103	411	411	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1474						
103	103	823/2	823/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1475						
104	104	412	412	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1476		ornamentTrill				
104	104	413	413	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1477						
104	104	1653/4	1653/4	0.75	5/16	5/16	Chord	4/4	1	1	3/16		1/8	3/2	1478						
104	104	414	414	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1479						
104	104	412	412	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1480						
104	104	825/2	825/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1481						
104	104	413	413	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1482						
104	104	827/2	827/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1483						
104	104	414	414	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1484						
104	104	829/2	829/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1485						
104	104	415	415	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1486						
104	104	831/2	831/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1487						
105	105	416	416	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	1488						
105	105	835/2	835/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1489						
105	105	418	418	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1490						
105	105	837/2	837/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1491						
105	105	419	419	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1492						
105	105	839/2	839/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1493						
105	105	835/2	835/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	1494						
105	105	418	418	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1495						
105	105	837/2	837/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	1496						
105	105	419	419	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1497						
105	105	839/2	839/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	1498						
105	105	416	416	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1499						
105	105	417	417	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1500						
105	105	419	419	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1501						
106	106	420	420	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	1502						
106	106	843/2	843/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1503						
106	106	422	422	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1504						
106	106	420	420	1.5	0	0	Chord	4/4	1	2	3/8		1/4	3/2	1505						
106	106	843/2	843/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	1506						
106	106	422	422	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	1507						
106	106	420	420	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1508						
106	106	422	422	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1509						
106	106	845/2	845/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1510						
106	106	423	423	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1511						
106	106	847/2	847/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1512						
107	107	424	424	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	1513		ornamentTrill				
107	107	851/2	851/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1514						
107	107	1703/4	1703/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1515						
107	107	426	426	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1516						
107	107	427	427	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1517						
107	107	424	424	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1518						
107	107	849/2	849/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1519						
107	107	425	425	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1520						
107	107	851/2	851/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1521						
107	107	426	426	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1522						
107	107	853/2	853/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1523						
107	107	427	427	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1524						
107	107	855/2	855/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1525						
108	108	428	428	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1526		ornamentTrill				
108	108	429	429	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1527						
108	108	1717/4	1717/4	0.75	5/16	5/16	Chord	4/4	1	1	3/16		1/8	3/2	1528						
108	108	430	430	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1529						
108	108	863/2	863/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1530						
108	108	428	428	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1531						
108	108	857/2	857/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1532						
108	108	429	429	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1533						
108	108	859/2	859/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1534						
108	108	430	430	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1535						
108	108	861/2	861/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1536						
108	108	431	431	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1537						
108	108	863/2	863/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1538						
109	109	432	432	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1539						
109	109	865/2	865/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1540						
109	109	433	433	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1541						
109	109	867/2	867/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1542						
109	109	434	434	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16	1/16	1	1543						
109	109	434	434	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1544						
109	109	869/2	869/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1545						
109	109	435	435	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1546						
109	109	871/2	871/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1547						
109	109	432	432	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1548						
109	109	433	433	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1549						
109	109	434	434	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1550						
109	109	435	435	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1551						
109	109	432	432	1.0	0	0	Chord	4/4	2	2	1/4		1/4	1	1552						
110	110	436	436	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1553						
110	110	437	437	0.0	1/4	1/4	Dynamic	4/4	1	1	0					f					
110	110	437	437	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1554						
110	110	1749/4	1749/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1555						
110	110	875/2	875/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1556						
110	110	1751/4	1751/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1557						
110	110	438	438	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1558						
110	110	1753/4	1753/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1559						
110	110	877/2	877/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1560						
110	110	1755/4	1755/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1561						
110	110	439	439	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1562						
110	110	1757/4	1757/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1563						
110	110	879/2	879/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1564						
110	110	1759/4	1759/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1565						
110	110	436	436	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1566						
111	111	440	440	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1567						
111	111	1761/4	1761/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1568						
111	111	881/2	881/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1569						
111	111	1763/4	1763/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1570						
111	111	441	441	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1571						
111	111	1765/4	1765/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1572						
111	111	883/2	883/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1573						
111	111	1767/4	1767/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1574						
111	111	442	442	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1575						
111	111	1769/4	1769/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1576						
111	111	885/2	885/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1577						
111	111	1771/4	1771/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1578						
111	111	443	443	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1579						
111	111	1773/4	1773/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1580						
111	111	887/2	887/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1581						
111	111	1775/4	1775/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1582						
111	111	441	441	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1583						
111	111	442	442	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1584						
111	111	443	443	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1585						
112	112	444	444	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1586						
112	112	445	445	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1587						
112	112	1781/4	1781/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1588						
112	112	891/2	891/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1589						
112	112	1783/4	1783/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1590						
112	112	446	446	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1591						
112	112	1785/4	1785/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1592						
112	112	893/2	893/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1593						
112	112	1787/4	1787/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1594						
112	112	447	447	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1595						
112	112	1789/4	1789/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1596						
112	112	895/2	895/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1597						
112	112	1791/4	1791/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1598						
112	112	444	444	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1599						
113	113	448	448	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1600						
113	113	1793/4	1793/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1601						
113	113	897/2	897/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1602						
113	113	1795/4	1795/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1603						
113	113	449	449	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1604						
113	113	1797/4	1797/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1605						
113	113	899/2	899/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1606						
113	113	1799/4	1799/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1607						
113	113	450	450	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1608						
113	113	1801/4	1801/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1609						
113	113	901/2	901/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1610						
113	113	1803/4	1803/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1611						
113	113	451	451	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1612						
113	113	1805/4	1805/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1613						
113	113	903/2	903/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1614						
113	113	1807/4	1807/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1615						
113	113	449	449	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1616						
113	113	450	450	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1617						
113	113	451	451	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1618						
114	114	452	452	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1619						
114	114	454	454	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	1620		ornamentTrill				
114	114	452	452	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1621						
114	114	905/2	905/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1622						
114	114	453	453	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1623						
114	114	907/2	907/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1624						
114	114	454	454	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1625						
114	114	909/2	909/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1626						
114	114	455	455	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1627						
114	114	911/2	911/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1628						
115	115	456	456	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1629						
115	115	915/2	915/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1630						
115	115	458	458	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1631						
115	115	917/2	917/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1632						
115	115	459	459	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1633						
115	115	919/2	919/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1634						
115	115	915/2	915/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	1635						
115	115	458	458	0.5	1/2	1/2	Chord	4/4	1	2	1/8		1/8	1	1636						
115	115	917/2	917/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	1637						
115	115	459	459	0.5	3/4	3/4	Chord	4/4	1	2	1/8		1/8	1	1638						
115	115	919/2	919/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	1639						
115	115	456	456	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1640						
115	115	913/2	913/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1641						
115	115	457	457	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1642						
115	115	915/2	915/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1643						
115	115	458	458	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1644						
115	115	917/2	917/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1645						
115	115	459	459	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1646						
115	115	919/2	919/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1647						
116	116	460	460	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1648						
116	116	923/2	923/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1649						
116	116	462	462	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1650						
116	116	925/2	925/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1651						
116	116	463	463	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1652						
116	116	927/2	927/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1653						
116	116	460	460	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	1654						
116	116	460	460	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1655						
116	116	921/2	921/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1656						
116	116	461	461	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1657						
116	116	923/2	923/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1658						
116	116	462	462	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1659						
116	116	925/2	925/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1660						
116	116	463	463	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1661						
116	116	927/2	927/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1662						
117	117	464	464	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1663						
117	117	465	465	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1664						
117	117	1861/4	1861/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1665						
117	117	931/2	931/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1666						
117	117	1863/4	1863/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1667						
117	117	466	466	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1668						
117	117	464	464	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1669						
117	117	465	465	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1670						
117	117	466	466	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1671						
